co_ref,total_interactions,interactions_14_days,pre_renewal_interactions,last_moment_engagement_ratio,complaints,negative_experience,support_issues,financial_stress,price_dissatisfaction,avg_sentiment_x,avg_sentiment_y,avg_sentiment,agent_followups,engagement_score
NW2686,12,4,0,0.3076923076923077,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,8.0,0.0
NW3376,24,8,4,0.32,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesYesYesYesYesNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesYesYesYesYesNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,45.0,45.0,45.0,0.0,0.0
NW3748,12,4,0,0.3076923076923077,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,4.0,0.0
NW4049,6,0,3,0.0,NoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,0.0,0.0,0.0,0.0,0.0
NW4274,6,2,2,0.2857142857142857,NoNoNoNoNoNo,NoNoNot DiscussedNot DiscussedNoNo,NoNoNot DiscussedNot DiscussedNoNo,NoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,80.0,80.0,80.0,6.0,0.0
NW4350,12,4,0,0.3076923076923077,NoNoNoNoNoNoNoNoNoNoNoNo,YesYesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesYesNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,40.0,40.0,40.0,28.0,0.0
NW4786,24,8,0,0.32,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNot DiscussedNot DiscussedNot DiscussedNot DiscussedYesYesYesYesNoNoNoNo,50.0,50.0,50.0,0.0,0.0
NW4943,8,0,0,0.0,NoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,65.0,65.0,65.0,12.0,0.0
NW5055,3,1,0,0.25,NoNoNo,NoNot DiscussedNo,NoNot DiscussedNo,Not DiscussedNot DiscussedNo,Not DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,0.0,0.0
NW6099,6,2,0,0.2857142857142857,NoNoNoNoNoNo,NoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,4.0,0.0
NW6377,16,4,4,0.23529411764705882,YesYesYesYesNoNoNoNoNoNoNoNoNoNoNoNo,YesYesYesYesNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesYesNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,25.0,25.0,25.0,16.0,0.0
NW6562,6,0,0,0.0,NoNoNoNoNoNo,YesYesYesNoNoNo,NoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,12.0,0.0
NW7233,12,3,3,0.23076923076923078,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,18.0,0.0
NW7405,9,0,3,0.0,NoNoNoNoNoNoNoNoNo,YesYesYesYesYesYesNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,YesYesYesYesYesYesYesYesYes,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,21.0,0.0
NW7467,24,8,4,0.32,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,50.0,50.0,50.0,0.0,0.0
NW7998,16,4,4,0.23529411764705882,NoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,YesYesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNoNoNo,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,0.0,0.0,0.0,0.0,0.0
NW8442,12,3,3,0.23076923076923078,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedYesYesYes,Not DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNoYesYesYes,60.0,60.0,60.0,6.0,0.0
NW8644,6,2,0,0.2857142857142857,NoNoNoNoNoNo,NoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,4.0,0.0
NW9006,6,0,0,0.0,NoNoNoNoNoNo,NoNoNoNoNoNo,NoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,3.0,0.0
NW9161,3,1,1,0.25,NoNoNo,NoNoNo,NoNoNo,NoNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,1.0,0.0
NW9856,12,3,3,0.23076923076923078,NoNoNoNoNoNoNoNoNoNoNoNo,YesYesYesYesYesYesNoNoNoNoNoNo,YesYesYesYesYesYesNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,57.5,57.5,57.5,3.0,0.0
NX0248,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedYesYesYesNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNo,63.333333333333336,63.333333333333336,63.333333333333336,18.0,0.0
NX1033,12,3,3,0.23076923076923078,YesYesYesNoNoNoNoNoNoNoNoNo,YesYesYesNoNoNoNoNoNoNoNoNo,YesYesYesNoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,53.333333333333336,53.333333333333336,53.333333333333336,3.0,0.0
NX1085,8,2,2,0.2222222222222222,NoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,75.0,75.0,75.0,6.0,0.0
NX1289,3,3,0,0.75,NoNoNo,Not DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot Discussed,0.0,0.0,0.0,0.0,0.0
NX2228,12,3,3,0.23076923076923078,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,9.0,0.0
NX2440,6,0,3,0.0,NoNoNoNoNoNo,YesYesYesNoNoNo,NoNoNoNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNo,50.0,50.0,50.0,12.0,0.0
NX2738,9,0,3,0.0,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,66.66666666666667,66.66666666666667,66.66666666666667,9.0,0.0
NX3184,6,0,3,0.0,NoNoNoNoNoNo,NoNoNoNoNoNo,NoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedYesYesYes,50.0,50.0,50.0,12.0,0.0
NX3423,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,0.0,0.0,0.0,0.0,0.0
NX3441,12,3,3,0.23076923076923078,NoNoNoNoNoNoNoNoNoNoNoNo,YesYesYesNoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,21.0,0.0
NX3786,12,3,3,0.23076923076923078,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,15.0,0.0
NX5534,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot DiscussedNoNoNo,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,6.0,0.0
NX5702,9,3,3,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,18.0,0.0
NX6415,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,18.0,0.0
NX6893,9,0,3,0.0,NoNoNoNoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,65.0,65.0,65.0,12.0,0.0
NX6984,8,4,0,0.4444444444444444,NoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,12.0,0.0
NX6999,16,0,4,0.0,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoYesYesYesYesNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,0.0,0.0
NX8253,15,3,3,0.1875,No_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailYesYesYesNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,3.0,0.0
NX8350,6,0,0,0.0,NoNoNoNoNoNo,NoNoNoNoNoNo,NoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,6.0,0.0
NX8454,4,0,0,0.0,NoNoNoNo,NoNoNoNo,NoNoNot DiscussedNot Discussed,NoNoNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,14.0,0.0
NX8974,3,1,0,0.25,NoNoNo,NoNoNo,NoNoNo,NoNoNo,NoNot DiscussedNo,0.0,0.0,0.0,0.0,0.0
NX9391,10,4,2,0.36363636363636365,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,0.0,0.0
NX9416,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesNoNoNoYesYesYes,50.0,50.0,50.0,18.0,0.0
NX9512,3,1,1,0.25,NoNoNo,NoNoNot Discussed,NoNoNot Discussed,NoNot DiscussedNot Discussed,NoNoNot Discussed,63.333333333333336,63.333333333333336,63.333333333333336,2.0,0.0
NX9914,6,0,0,0.0,NoNoNoNoNoNo,YesYesYesNoNoNo,NoNoNoNoNoNo,NoNoNoNoNoNo,YesYesYesNot DiscussedNot DiscussedNot Discussed,35.0,35.0,35.0,3.0,0.0
NX9941,6,2,0,0.2857142857142857,NoNoNoNoNoNo,Not DiscussedNot DiscussedNoNoNoNo,Not DiscussedNot DiscussedNoNoNoNo,NoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,6.0,0.0
NY0404,3,0,1,0.0,YesNoNo,YesYesNot Discussed,Not DiscussedNoNot Discussed,Not DiscussedNot DiscussedNot Discussed,YesYesNot Discussed,40.0,40.0,40.0,5.0,0.0
NY0602,12,3,3,0.23076923076923078,YesYesYesYesYesYesNoNoNoNoNoNo,YesYesYesYesYesYesNoNoNoNot DiscussedNot DiscussedNot Discussed,YesYesYesYesYesYesNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNo,36.666666666666664,36.666666666666664,36.666666666666664,24.0,0.0
NY0790,3,0,0,0.0,NoNoNo,NoNoNo,NoNoNo,Not DiscussedNot DiscussedNot Discussed,NoNoNo,50.0,50.0,50.0,0.0,0.0
NY0890,6,0,3,0.0,NoNoNoNoNoNo,NoNoNoNoNoNo,NoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNo,50.0,50.0,50.0,9.0,0.0
NY0945,16,4,4,0.23529411764705882,NoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,60.0,60.0,60.0,24.0,0.0
NY1205,12,4,0,0.3076923076923077,NoNoNoNoNoNoNoNoNoNoNoNo,YesYesYesYesNoNoNoNoNoNoNoNo,YesYesYesYesNoNoNoNoNoNoNoNo,YesYesYesYesNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,53.333333333333336,53.333333333333336,53.333333333333336,12.0,0.0
NY1613,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,90.0,90.0,90.0,0.0,0.0
NY2868,16,0,4,0.0,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,No_EmailNo_EmailNo_EmailNo_EmailNot DiscussedNot DiscussedNot DiscussedNot DiscussedYesYesYesYesNot DiscussedNot DiscussedNot DiscussedNot Discussed,0.0,0.0,0.0,0.0,0.0
NY3329,3,1,1,0.25,NoNoNo,YesNot DiscussedNot Discussed,NoNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,1.0,0.0
NY4037,3,1,1,0.25,NoNoNo,YesNoNo,Not DiscussedNoNot Discussed,Not DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,0.0,0.0
NY4259,6,3,0,0.42857142857142855,YesYesYesNoNoNo,YesYesYesNoNoNo,YesYesYesNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNo,NoNoNoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,3.0,0.0
NY4621,4,2,2,0.4,YesYesNoNo,YesYesNot DiscussedNot Discussed,YesYesNot DiscussedNot Discussed,YesYesNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot Discussed,0.0,0.0,0.0,0.0,0.0
